smiles,1,2,3,4,5,6,7
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(C)c2ccccc2C#N)cc1,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(Nc2ccccc2)cc1)NO,,1.0,,,,,
Cc1cccc(C)c1Nc1ccc(C(=O)NCCCCCCC(=O)NO)c(F)c1,,1.0,,,,,
Cc1cccc(C)c1N(C)c1ccc(C(=O)NCCCCCCC(=O)NO)c(F)c1,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(Nc2ccccc2)cc1,,1.0,,,,,
Cc1cccc(C)c1N(C)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)c(F)c1,,1.0,,,,,
CC(=O)N(c1ccccc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
CC(=O)N(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1)c1c(C)cccc1C,,1.0,,,,,
CC(C)C(=O)N(c1ccccc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(c2ccccc2)c2ccccn2)cc1,,1.0,,,,,
Cc1cccc(C)c1N(C(=O)C(C)C)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
Cc1cccc(C)c1Nc1ccc(C(=O)NCCCCCCC(=O)NO)cc1F,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(Nc2nc3ccccc3s2)cc1,,1.0,,,,,
Cc1cccc(C)c1N(C(=O)CC(C)C)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
Cc1cccc(C)c1Nc1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1F,,1.0,,,,,
Cc1cccc(C)c1Nc1cccc(C(=O)NCCCCCCC(=O)NO)c1,,1.0,,,,,
Cc1cccc(C)c1Nc1cccc(C(=O)N(C)CCCCCCC(=O)NO)c1,,1.0,,,,,
CC(C)c1cccc(C(C)C)c1Nc1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
Cc1cccnc1N(c1ccccc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
Cc1cccc(C)c1Nc1ccccc1C(=O)N(C)CCCCCCC(=O)NO,,1.0,,,,,
Cc1cccc(Cl)c1Nc1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
Cc1cccc(C)c1N(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1ncccn1,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(c2ccccc2)c2ncccn2)cc1,,1.0,,,,,
Cc1cccc(C)c1Nc1ccc(C(=O)N(C)CCCCCC(=O)NO)cc1,,1.0,,,,,
Cc1ccccc1N(c1ccccc1)c1ncc(C(=O)NCCCCCCC(=O)NO)cn1,,1.0,,,,,
Cc1cc(C)c(Nc2ncc(C(=O)N(C)CCCCCCC(=O)NO)cn2)c(C)c1,,1.0,,,,,
Cc1cccc(C)c1N(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1)c1ncccn1,,1.0,,,,,
CC(C)c1cccc(C(C)C)c1Nc1ncc(C(=O)N(C)CCCCCCC(=O)NO)cn1,,1.0,,,,,
Cc1cccc(C)c1Nc1ccc(C(=O)N(C)CCCCC(=O)NO)cc1,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(C(O)(c2ccccc2)c2ccccc2)cc1)NO,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(C(CO)(c2ccccc2)c2ccccc2)cc1)NO,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(C(O)(c2ccccc2)c2ccncc2)cc1)NO,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1)NO,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)cc1)NO,,1.0,,,,,
COC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,,1.0,,,,,
COC(c1ccccc1)(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1cccnc1,,1.0,,,,,
COC(c1ccccc1)(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1)c1cccnc1,,1.0,,,,,
COC(c1ccccc1)(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1ccccn1,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(C(O)(c2ccccn2)c2ccccn2)cc1)NO,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(O)(c2ccccn2)c2ccccn2)cc1,,1.0,,,,,
Cc1ccccc1N(c1ncc(C(=O)NCCCCCCC(=O)NO)cn1)c1ccccc1C,,1.0,,,,,
O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO,,1.0,,,,,
Cc1cccc(C)c1N(c1ccccc1)c1ncc(C(=O)NCCCCCCC(=O)NO)cn1,,1.0,,,,,
Cc1cccc(C)c1Nc1ccc2c(c1)CN(CCCCCCC(=O)NO)C2=O,,1.0,,,,,
COC(c1ccccc1)(c1ccncc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(O)(c2ccccc2)c2ccncc2)cc1,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(C(c2ccccc2)c2ccccc2)cc1)NO,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(c2ccccc2)c2ccccc2)cc1,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(N(C(=O)c2ccccn2)c2ccccc2)cc1)NO,,1.0,,,,,
CCOC(c1ccccc1)(c1ccccc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(C(O)(c2cccc(F)c2)c2cccc(F)c2)cc1)NO,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(O)(c2cccc(F)c2)c2cccc(F)c2)cc1,,1.0,,,,,
COC(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)(c1cccc(F)c1)c1cccc(F)c1,,1.0,,,,,
CC(O)(c1ccc(F)cc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,,1.0,,,,,
CCOC(c1ccccc1)(c1ccccc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
CCOC(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)(c1ccccn1)c1ccccn1,,1.0,,,,,
CCOC(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1)(c1ccccn1)c1ccccn1,,1.0,,,,,
COC(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1)(c1cccc(F)c1)c1cccc(F)c1,,1.0,,,,,
C[C@](O)(c1ccc(F)cc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,,1.0,,,,,
C[C@@](O)(c1ccc(F)cc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(C)(O)c2ccc(F)cc2)cc1,,1.0,,,,,
COC(C)(c1ccc(F)cc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,,1.0,,,,,
COC(C)(c1ccc(F)cc1)c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1,,1.0,,,,,
CC(O)(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1ccccn1,,1.0,,,,,
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(C)(O)c2ccccn2)cc1,,1.0,,,,,
COC(C)(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1ccccn1,,1.0,,,,,
COC(C)(c1ccc(C(=O)N(C)CCCCCCC(=O)NO)cc1)c1ccccn1,,1.0,,,,,
O=C(CCCCCCNC(=O)c1ccc(C(O)(c2ccccc2F)c2ccccc2F)cc1)NO,,1.0,,,,,
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCCC(=O)NO)[C@H]3[C@@H]1CC[C@@H]2O,,1.0,1.0,,,,
CC(C)(C)OC(=O)N[C@@H](CCCCS)C(=O)NC1CCCC1,,1.0,,,,,
O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccccc3)C1)O2)NO,,1.0,1.0,,1.0,,
O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCCN(Cc3ccccc3)CC1)O2)NO,,1.0,1.0,,1.0,,
COc1ccc(-c2cc(C(=O)NCCCCCCS)[nH]n2)cc1,,1.0,,,,,
C/C(=N\N(C)C(=O)c1ccc(N(C)C)cc1)c1ccc(C(=O)NO)cc1,,1.0,,1.0,,,
CN(/N=C/c1ccc(C(=O)NO)cc1)C(=O)c1ccc(N(C)C)cc1,,1.0,,1.0,,,
CN(C)c1ccc(C(=O)N/N=C/c2ccc(C(=O)NO)cc2)cc1,,1.0,,1.0,,,
C/C(=N\NC(=O)c1ccc(N(C)C)cc1)c1ccc(C(=O)NO)cc1,,1.0,,1.0,,,
CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1.Cl,,1.0,,,,,
CCC(CC)(c1ccc(C(=O)NCCCCCC(=O)NO)cc1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCCCCCCC(=O)NO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCC(=O)NO)cc1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCCCCCC(=O)NO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCCCCC(=O)NO)cc1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCCCCC(=O)NO)cc1)c1ccc(OCCC(C)(C)C)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(C(=O)NCCCCCC(=O)NO)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCC(=O)NO)c(C)c1)c1ccc(OCC(=O)ON)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(C(=O)NCCCCCCC(=O)NO)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCCCCC(=O)NO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,1.0,,,,,
CCC(CC)(c1ccc(OCCCCCC(=O)NO)cc1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,1.0,,,,,
O=C(Cc1ccc(C(=O)NO)cc1)NC1=CC(=O)c2ccccc2C1=O,,1.0,,,,,
O=C(CS)NCC(S)CCCn1ccc2cc(Cl)c(Cl)cc21,,1.0,,,,,
O=C(/C=C/c1ccc(OCc2nc(C3CCN(Cc4ccc(Br)cc4)CC3)no2)cc1)NO,,1.0,,,,,
CCNNC(=O)c1ccc(CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(OC)cc2)cc1,,1.0,,,,,
O=C(NO)c1cccc2c1CN(c1nc3ccccc3[nH]1)CC2,,1.0,,,,,
O=C(NO)c1ccc2c(c1)CCN(c1nc3ccccc3[nH]1)C2,,1.0,,,,,
O=C(NO)c1cccc2c1CCN(c1nc3ccccc3[nH]1)CC2,,1.0,,,,,
O=C(NO)c1ccc2c(c1)CN(c1nc3ccccc3[nH]1)CC2,,1.0,,,,,
COc1ccc2c(ccn2CCOc2ccc(NC(=O)CCCCCCC(=O)NO)cc2)c1,,1.0,,,,,
CNC(=O)c1ccc(Nc2c[nH]c3ccccc23)cc1,,1.0,,,,,
O=C(CCCCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O)NO,,1.0,,,,,
O=C(/C=C/c1ccc(OCc2nc(C3CCN(Cc4ccccc4Cl)CC3)no2)cc1)NO,,1.0,,,,,
COc1cc2ccn(CCOc3cccc(NC(=O)CCCCCCC(=O)NO)c3)c2c(OC)c1OC,,1.0,,,,,
CNC(=O)c1ccc(Nc2csc3ccccc23)cc1,,1.0,,,,,
COC(=O)CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NC1CCCC1,,1.0,,,,,
CC(C)(C)OC(=O)N[C@@H](CCCCCCS)C(=O)NC1CCCC1,,1.0,,,,,
COc1cc2ccn(CCCCOc3cccc(NC(=O)CCCCCCC(=O)NO)c3)c2c(OC)c1OC,,1.0,,,,,
COc1cc2ccn(CCOc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)c2cc1OC,,1.0,,,,,
CCCOc1cccc(-c2ccc3c(NC(=O)c4ccc(C(=O)NO)cc4)n[nH]c3c2)c1,,1.0,,,,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4ccc(Cl)c(F)c4)ccc23)cc1,,1.0,,,,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4cc(Cl)cc(Cl)c4)ccc23)cc1,,1.0,,,,,
COc1ccccc1-c1ccc2c(NC(=O)c3ccc(C(=O)NO)cc3)n[nH]c2c1,,1.0,,,,,
Cn1c(CCC(=O)O)nc2ccccc2c1=O,,1.0,,,,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4ccc(C(F)(F)F)cc4)ccc23)cc1,,1.0,,,,,
O=C(/C=C/c1ccc(OCc2nc(C3CCN(Cc4ccc(F)c(F)c4)CC3)no2)cc1)NO,,1.0,,,,,
O=C(NO)c1cccc(S(=O)(=O)Nc2ccccc2)c1,,1.0,,1.0,0.0,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4cc(Cl)ccc4Cl)ccc23)cc1,,1.0,,,,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4cccc(Cl)c4Cl)ccc23)cc1,,1.0,,,,,
CC(C)Oc1cccc(-c2ccc3c(NC(=O)c4ccc(C(=O)NO)cc4)n[nH]c3c2)c1,,1.0,,,,,
O=C(NO)c1cccc(S(=O)(=O)N[C@H](C(=O)Nc2ccccc2)c2ccccc2)c1,,1.0,,1.0,0.0,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4cccc(OC(F)(F)F)c4)ccc23)cc1,,1.0,,,,,
Cc1cc(C)cc(-c2ccc3c(NC(=O)c4ccc(C(=O)NO)cc4)n[nH]c3c2)c1,,1.0,,,,,
COc1cc(OC)cc(-c2ccc3c(NC(=O)c4ccc(C(=O)NO)cc4)n[nH]c3c2)c1,,1.0,,,,,
COc1ccc(-c2ccc3c(NC(=O)c4ccc(C(=O)NO)cc4)n[nH]c3c2)cc1OC,,1.0,,,,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4ccccc4)ccc23)cc1,,1.0,,,,,
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(C(=O)NCCCCCCC(=O)NO)cc4)n3)cc2nn1C,,1.0,,1.0,1.0,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4cccc(Cl)c4)ccc23)cc1,,1.0,,,,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4ccc(Cl)c(Cl)c4)ccc23)cc1,,1.0,,,,,
O=C(/C=C/c1ccc(OCc2nc(C3CCN(Cc4ccccc4[N+](=O)[O-])CC3)no2)cc1)NO,,1.0,,,,,
COc1cc(C(=O)c2ccc3c(ccn3Cc3ccc(C(=O)NO)cc3)c2)cc(OC)c1OC,,1.0,,,,,
O=C(NO)c1cccc(S(=O)(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc2)c1,,1.0,,1.0,0.0,,
COc1cccc(-c2ccc3c(NC(=O)c4ccc(C(=O)NO)cc4)n[nH]c3c2)c1,,1.0,,,,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4ccccc4F)ccc23)cc1,,1.0,,,,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4c(Cl)cccc4Cl)ccc23)cc1,,1.0,,,,,
O=C(O)CCc1nc2cc3nc(CCC(=O)O)sc3cc2s1,,1.0,,,,,
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(/C=C/C(=O)NO)cc4)n3)cc2nn1C,,1.0,,1.0,1.0,,
O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4ccc(Cl)cc4)ccc23)cc1,,1.0,,,,,
COc1ccc(-c2ccc3c(NC(=O)c4ccc(C(=O)NO)cc4)n[nH]c3c2)cc1,,1.0,,,,,
O=C(NO)c1cccc(S(=O)(=O)NCCc2ccccc2)c1,,1.0,,1.0,0.0,,
O=C(NO)c1cccc(S(=O)(=O)NCc2ccccc2)c1,,1.0,,1.0,0.0,,
COC(=O)CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NC1CCCC1,,1.0,,,,,
O=C(NO)c1ccc(Cn2[se]c3ccccc3c2=O)cc1,,1.0,1.0,,,,
CCCN1CC(=O)N2Cc3c(c4cc(O)ccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,,1.0,,,,,
CCCN1CC(=O)N2[C@H](Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)[C@H]2C)C1=O,,1.0,,,,,
O=C(CCCCCCOc1ccc(-n2[se]c3ccccc3c2=O)cc1)NO,,1.0,1.0,,,,
CCN1C(=O)C2Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)CN2C1=O,,1.0,,,,,
O=C(CCCCCOc1ccc(-n2[se]c3ccccc3c2=O)cc1)NO,,1.0,1.0,,,,
O=C(NO)c1ccc(Cn2[se]c3ccc(O)cc3c2=O)cc1,,1.0,,,,,
CCCCN1C(=O)C2Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)CN2C1=O,,1.0,,,,,
CC(c1ccc(C(=O)NO)cc1)n1[se]c2ccccc2c1=O,,1.0,,,,,
CCCN1CC(=O)N2[C@@H](Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)[C@H]2C)C1=O,,1.0,,,,,
CC(C)CCN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,,1.0,,,,,
O=C(NO)c1ccc(Cn2[se]c3ccc(F)cc3c2=O)cc1,,1.0,,,,,
O=C(CCCCCCn1[se]c2ccccc2c1=O)NO,,1.0,1.0,,,,
CCCN1CC(=O)N2[C@@H](Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)[C@@H]2C)C1=O,,1.0,,,,,
CC(C)CN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,,1.0,,,,,
O=C(/C=C/c1ccc(-n2[se]c3ccccc3c2=O)cc1)NO,,1.0,,,,,
CCCN1CC(=O)N2Cc3c(c4cc(OC)ccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,,1.0,,,,,
O=C(CCCCn1[se]c2ccccc2c1=O)NO,,1.0,1.0,,,,
CCCN1C(=O)C2Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)CN2C1=O,,1.0,,,,,
O=C(CCCOc1ccc(-n2[se]c3ccccc3c2=O)cc1)NO,,1.0,,,,,
O=C(NO)c1ccc(Cn2[se]c3ccc(C(F)(F)F)cc3c2=O)cc1,,1.0,,,,,
CCN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,,1.0,,,,,
O=C(CCc1ccc(-n2[se]c3ccccc3c2=O)cc1)NO,,1.0,,,,,
O=C(NO)c1cnc(N2CCC(Cn3[se]c4ccccc4c3=O)CC2)nc1,,1.0,,,,,
N#Cc1ccc(CN2CCC(c3noc(COc4ccc(/C=C/C(=O)NO)cc4)n3)CC2)cc1,,1.0,,,,,
O=C(NO)c1ccc(-n2[se]c3ccccc3c2=O)cc1,,1.0,,,,,
CN1C(=O)C2Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)CN2C1=O,,1.0,,,,,
CCCCN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,,1.0,,,,,
O=C(NO)c1cnc(N2CCC(n3[se]c4ccccc4c3=O)CC2)nc1,,1.0,,,,,
CCCN1CC(=O)N2Cc3c(c4cc(OCc5ccccc5)ccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,,1.0,,,,,
CN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,,1.0,,,,,
O=C(CCCCCn1[se]c2ccccc2c1=O)NO,,1.0,1.0,,,,
CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,,1.0,,,,,
Cc1noc(C)c1-c1nc2sc3c(c2c(=O)[nH]1)CCN(CCCC(=O)NO)C3,,1.0,,,1.0,,
C=CCN1CCC(c2noc(COc3ccc(/C=C/C(=O)NO)cc3)n2)CC1,,1.0,,,,,
Cc1noc(C)c1-c1nc2sc3c(c2c(=O)[nH]1)CCN(CCCCCC(=O)Nc1ccccc1N)C3,,1.0,,,1.0,,
O=C(NO)c1ccc(OCc2nc(C3CCN(Cc4ccccc4)CC3)no2)cc1,,1.0,,,,,
O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccccc1)NCc1ccc(C(=O)NO)cc1,,1.0,,,,,
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C(\F)CCS)OC1=O,,1.0,,,,,
Cc1ccc(CN2C(=O)N(c3ccc(Cl)cc3)C(=O)C2CCC(=O)NCc2ccc(C(=O)NO)cc2)cc1,,1.0,,,,,
Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCc1cccc(C(=O)NO)c1,,1.0,,,1.0,,
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C(F)=C/CCS)NC1=O,,1.0,,,,,
C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc2c(c1)c(/C=C/C(=O)NO)cn2C,,1.0,,1.0,,,
CNc1nc(Nc2cnn(CCCCCCC(=O)NO)c2)ncc1Cl,,1.0,,1.0,1.0,,
Cc1ccccc1CN1CCC(c2noc(COc3ccc(/C=C/C(=O)NO)cc3)n2)CC1,,1.0,,,,,
O=C(/C=C/c1ccc(OCc2nc(C3CCN(Cc4ccccc4F)CC3)no2)cc1)NO,,1.0,,,,,
CCCN1C(=O)N(c2ccc(Cl)cc2)C(=O)C1CCC(=O)Nc1ccc(C(=O)NO)cc1,,1.0,,,,,
O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccc(Br)cc1)NCc1ccc(C(=O)NO)cc1,,1.0,,,,,
C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc2c(c1)cc(/C=C/C(=O)NO)n2C,,1.0,,1.0,,,
COc1ccc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cn1,,1.0,,,,,
CCCN1CCC(c2noc(COc3ccc(/C=C/C(=O)NO)cc3)n2)CC1,,1.0,,,,,
COc1cccc(-c2csc(NC(=O)CCCCCCS)n2)c1,,1.0,,,,,
Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCCOCc1ccc(/C=C/C(=O)NO)cc1,,1.0,,,1.0,,
COc1cc(/C=C/C(=O)NO)ccc1OCCN(C)C(=O)c1ccccc1O,,1.0,1.0,,,,
COc1cc(/C=C/C(=O)NO)ccc1OCCCN(C)C(=O)c1ccccc1O,,1.0,1.0,,,,
O=C(/C=C/c1ccc(OCc2nc(C3CCN(Cc4ccccc4)CC3)no2)cc1)NO,,1.0,,,,,
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/C(F)(F)CS)OC1=O,,1.0,,,,,
COc1cc(/C=C/C(=O)NO)ccc1OCCCNC(=O)c1ccccc1O,,1.0,1.0,,,,
O=C(CCCCCCn1cc(Nc2ncc(Cl)c(Nc3cccc(Cl)c3)n2)cn1)NO,,1.0,,1.0,1.0,,
Cc1cccc(CN2CCC(c3noc(COc4ccc(/C=C/C(=O)NO)cc4)n3)CC2)c1,,1.0,,,,,
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)NCc1cccc(C(=O)NO)c1,,1.0,,,,,
CN1C(=O)N(c2ccc(Cl)cc2)C(=O)C1CCC(=O)Nc1ccc(C(=O)NO)cc1,,1.0,,,,,
O=C(/C=C/c1ccc(OCc2nc(C3CCN(Cc4cccc(F)c4)CC3)no2)cc1)NO,,1.0,,,,,
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C(F)(F)[C@@H](/C=C/CCS)NC1=O,,1.0,,,,,
C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)cc1/C=C/C(=O)NO,,1.0,,1.0,,,
CN1C(=O)N(c2ccc(Cl)cc2)C(=O)C1CCC(=O)NCc1ccc(C(=O)NO)cc1,,1.0,,,,,
O=C(CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1)NO,,1.0,,1.0,1.0,,
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C(F)=C/CCS)OC1=O,,1.0,,,,,
Cc1noc(C)c1-c1nc2sc3c(c2c(=O)[nH]1)CCN(CCCCCC(=O)NO)C3,,1.0,,,1.0,,
O=C(NO)c1ccc(CNC(=O)c2cc(Cn3c4ccccc4c4ccccc43)on2)cc1,,1.0,,,,,
Cc1ccc(CN2C(=O)N(C3CCCCC3)C(=O)C2CCC(=O)Nc2ccc(C(=O)NO)cc2)cc1,,1.0,,,,,
O=C(CNC(=O)CNC(=O)OCc1ccccc1)NCc1ccc(C(=O)NO)cc1,,1.0,,,,,
COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,,1.0,,,,,
O=C(CCN1CCc2ccccc2C1c1cccc2ccccc12)NO,,1.0,,,,,
O=C(CCC1C(=O)N(Cc2ccccc2)C(=O)N1Cc1ccc(Br)cc1)Nc1ccc(C(=O)NO)cc1,,1.0,,,,,
O=C(/C=C/c1ccc(Cn2cc(Nc3ncc(Cl)c(Nc4ccc(F)cc4)n3)cn2)cc1)NO,,1.0,,0.0,1.0,,
O=C(/C=C/c1ccc(OCc2nc(C3CCN(Cc4ccc(F)cc4F)CC3)no2)cc1)NO,,1.0,,,,,
COc1cc(/C=C/C(=O)NO)ccc1OCCCCNC(=O)c1ccccc1O,,1.0,1.0,,,,
Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCc1ccc(/C=C/C(=O)NO)cc1,,1.0,,,1.0,,
Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(CCCCCC(=O)NO)C4)cc(C)c1O,,1.0,,,1.0,,
O=C(NO)c1ccc(Cn2c(=O)n(CCc3ccccc3)c(=O)c3ccccc32)cc1,,1.0,,,,,
