smiles,1,2,3
N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@@H]12)c1ccccc1.O,1.0,,
CCN1CCN(c2csc3ccc(F)cc3c2=O)CC1,1.0,,
Cc1cc(C)c2c(n1)SCC(=O)N2CC(=O)Nc1cc(F)ccc1F,1.0,,
Cc1ccc(CNC(=O)c2cnn(-c3ccc(F)cc3F)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1,1.0,,
CCc1ccc(OC(=O)c2cccnc2)cc1,1.0,,
COc1cc(OC)c(NS(=O)(=O)c2ccc3c(c2)NC(=O)CCS3)cc1Cl,1.0,,
CCOc1ccc(CCNC(=O)Cc2ccc(NC3=NC4CS(=O)(=O)CC4S3)cc2)cc1,1.0,,
CC1CCC(NC(=O)CCC(=O)N2CC(C)Oc3ccccc32)CC1,1.0,,
C/N=C1\N[C@H](c2ccccc2)N(c2ccccc2)S1,1.0,,
Cc1ccc(S(=O)(=O)NC(C)(C)C)cc1C(=O)OCC(=O)N1CCCC1=O,1.0,,
CC1CCCC(NS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)C1C,1.0,,
Cc1cccc(N(C)Cc2nnc(-c3cccc(Br)c3)o2)c1,1.0,,
CC1CCCCN1CCNC(=O)CCc1nnc2n(Cc3ccccc3)c(=O)c3ccccc3n12,1.0,,
COc1ccc(NC(=O)C2=CC(c3ccc(OC)c(OC)c3)=NS(=O)(=O)N2C)cc1,1.0,,
CCOCCc1nn2c(=O)cc(COC(=O)c3ccc4c(c3)OCO4)nc2s1,1.0,,
COc1cccc(-c2cc(C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)[nH]n2)c1,1.0,,
Cc1nn(CCCC(=O)NCc2cccc(F)c2)c(=O)c2nn(-c3ccccc3)c(C)c12,1.0,,
Cc1noc(Cn2c(=O)c3cc4c(cc3n(CC(=O)Nc3ccccc3F)c2=O)OCO4)n1,1.0,,
O=C(O)c1ccc(-c2sc(Nc3ccccc3)n[n+]2-c2ccccc2)cc1.[Cl-],1.0,,
O=C(Nc1nc2c(Br)cccc2s1)C1CC1,1.0,,
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(O)c(C(=O)O)c4)cc3)cc2)ccc1O,1.0,,
CC(C)(C)NC(=O)NC(=O)COC(=O)COc1ccc(Cl)cc1Cl,1.0,,
CCOc1ccc(NC(=O)C2CCN(c3nnc(C)c4c(C)n(-c5ccccc5)nc34)CC2)cc1,1.0,,
CC(=O)Nc1ccc(NC(C)=C(C#N)C#N)cc1,1.0,,
COc1ccc2c(c1)c(C(=O)O)c(C)n2-c1ccccc1,1.0,,
Cc1cc(C)cc(NC(=O)C2C3C=CC(O3)C2C(=O)O)c1,1.0,,
O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccc1O,1.0,,
CCN=C(S)NNC(=O)c1cc(C)on1,1.0,,
Cc1ccc(NC(S)=NC2CCCC2)cc1C,1.0,,
COc1cc(/C=C(\C#N)C(=O)Nc2ccc(C(=O)O)cc2)ccc1OC(=O)c1cccc(F)c1,1.0,,
O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(OC(F)F)cc1)NCc1cccs1,1.0,,
CCCSC1=C(C#N)C(c2ccccc2OCC)CC(=O)N1,1.0,,
CC(=O)N1CC(C)Sc2ccc(S(=O)(=O)NCc3ccccc3Cl)cc21,1.0,,
CCOc1ccc(C(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)c(OCC)c1,1.0,,
CC(C)(C)c1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)s1,1.0,,
Cc1ccc(-n2nc(C)c3c2OC(N)=C(C#N)C3c2ccccc2F)cc1,1.0,,
Cn1cc(Cl)c(C(=O)NC2CCCC2)n1,1.0,,
N#Cc1cnc2cc(-c3ccccc3)nn2c1N,1.0,,
CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])c1C,1.0,,
Cc1c(C(=O)NC(=S)Nc2cccnc2)cccc1[N+](=O)[O-],1.0,,
O=C(CC1c2ccccc2Oc2ccccc21)N1CCN(c2ccccn2)CC1,1.0,,
CC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,1.0,,
CCC(C)NC(=O)c1ccccc1NC(=O)C1COc2ccccc2O1,1.0,,
COc1ccccc1-n1c(SCC(=O)N2CCCCC2)nc(=O)c(Cc2ccccc2)c1O,1.0,,
CCN(c1ccccc1C(=O)O)S(=O)(=O)c1ccc2[nH]c(O)nc2c1,1.0,,
CCCCCCN1C=CC(=C/C=C(\C#N)C(=O)OCC)C=C1,1.0,,
Cc1ccc(N(CC(=O)NC2CCCCC2)C(=O)c2ccc(C)s2)cc1,1.0,,
COc1ccc(NC(=O)C2=CC(c3ccc(C)cc3)=NS(=O)(=O)N2C)cc1,1.0,,
O=C(Nc1cccc(/C=C/c2nc(O)c3ccccc3n2)c1)c1ccccc1Cl,1.0,,
CCc1sc(N(C(=O)Cc2ccccc2)c2cccc(F)c2)nc1-c1ccc(C)cc1,1.0,,
Brc1c(CSc2nncn2-c2ccccc2)nc2sccn12,1.0,,
COc1cccc(CNCCc2c[nH]c3ccccc23)c1OCc1ccccc1.Cl,1.0,,
COc1cc(OC)cc(-c2nnc(SCc3ccc(C(=O)O)cc3)o2)c1,1.0,,
C/C=C\C(=O)Nc1cccc(C2=NOC3(C2)C[C@H](C(N)=O)N(C(=O)[C@H]2CCC(=O)N2)C3)c1,1.0,,
Cc1cc(C)c(NC(=O)CNC(=O)c2ccccc2OCc2c(C)noc2C)c(C)c1,1.0,,
CCOc1cc(CNCc2ccccc2)ccc1OCc1ccc(Cl)cc1.Cl,1.0,,
CCOc1ccccc1CNC(=O)C1CCN(c2nnc(C)c3c(C)n(-c4ccc(C)cc4)nc23)CC1,1.0,,
CC1CCN(C2=NC(=O)/C(=C/c3ccccc3F)S2)CC1,1.0,,
Oc1nc2cc3c(cc2cc1CN(Cc1ccc2c(c1)OCO2)Cc1nnnn1CC1CCCO1)OCO3,1.0,,
Cc1ccc(S(=O)(=O)C2(C(=O)NCc3ccccc3Cl)CC2)cc1,1.0,,
CCOC(=O)c1cnn(-c2ccccc2)c1-n1cccc1C(=O)C(=O)Nc1ccc(F)cc1,1.0,,
CCOC(=O)NNC1CC(=O)N(c2ccc(OC)cc2)C1=O,1.0,,
COc1ccc(C2N(c3cc(C)on3)C(=O)C3CCCN32)cc1OC,1.0,,
Cc1ccc(O)c(-c2cc(C(F)(F)C(F)F)nc(-c3ccccc3)n2)c1,1.0,,
O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(F)cc1)Nc1ccc(C(=O)O)cc1,1.0,,
COc1cnc(-c2ccccc2)nc1Oc1ccccc1C,1.0,,
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)CCS3)cc1C,1.0,,
CCOc1ccc(NCc2ccccc2OCc2cccc(F)c2)cc1.Cl,1.0,,
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CN3CCN(C)CC3)C2)cc1,1.0,,
CCCN(C(=O)c1ccco1)c1nnc(-c2ccccc2C)s1,1.0,,
Cl.OCCN(CC#CC(O)(c1ccccc1)c1cccc(F)c1)CCO,1.0,,
COCC(=O)OC/C(O)=C(\C#N)c1nc2ccccc2[nH]1,1.0,,
Cc1ccccc1CN1CCN(CC(=O)NCc2ccccc2)C1=O,1.0,,
Cc1cccc(C(=O)N2CCN(C(=O)c3cccc(C)c3)C(C)C2)c1,1.0,,
O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,1.0,,
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)cc1,1.0,,
COc1cccc(-c2nc(N3CCN(c4ccccc4)CC3)c3ccccc3n2)c1O,1.0,,
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1c(F)c(F)c(F)c(F)c1F,1.0,,
CC(C)[C@H]1C=C(C(=O)O)O[C@@H](OCCCCO)C1,1.0,,
O=C(Nc1cnn(Cc2c(Cl)cccc2Cl)c1)c1ccc([N+](=O)[O-])cc1,1.0,,
C#CC(=O)N(c1cccc(OC)c1)C(C(=O)NC1CCCC1)c1cccs1,1.0,,
N#C/C(=C\c1ccccc1Br)C(=O)NC1CC1,1.0,,
O=C(CN1C(=O)C2CC=CCC2C1=O)NCc1ccc2c(c1)OCO2,1.0,,
Cn1c(C(=O)N2CCN(C3CCCCC3)CC2)cc2c(=O)n(C)c3ccccc3c21,1.0,,
COc1ccc(Oc2coc3cc(OC(=O)N4CCOCC4)ccc3c2=O)cc1,1.0,,
CCOc1c2ccc(C(=O)NCc3ccccc3OC)cc2nn1CC,1.0,,
O=[N+]([O-])c1ccc(N2CCN(CCOCCO)CC2)c([N+](=O)[O-])c1,1.0,,
Cc1ccc2c(C)c(C(=O)N3CCN(c4ncccn4)CC3)oc2c1C,1.0,,
COc1ccc(CCNC(=O)CSc2ccc(-c3ccco3)nn2)cc1,1.0,,
CCN(CC)C(=O)CN(C#N)c1nc(NC(C)C)nc(NC(C)C)n1,1.0,,
CCOCCCn1c(=S)[nH]c2ncccc2c1=O,1.0,,
CCOc1ccccc1-n1c([S-])c(C(=O)Nc2ccc(C)cc2)[n+]2ccccc12,1.0,,
Cc1ccccc1N1C(=O)CC(N2CCN(C(=O)c3ccco3)CC2)C1=O,1.0,,
O=C(O)C1Nc2c(Cl)cc(Cl)cc2C2C=CCC12,1.0,,
COc1ccc(C(=N)NOC(=O)c2ccc3c(c2)OCO3)cc1OC,1.0,,
Cc1cc(OCC(=O)Nc2ccc(N3CCN(C(=O)c4ccco4)CC3)cc2)cc(C)c1Cl,1.0,,
COc1ccccc1NCCC(=O)OCC(=O)NC1CC1,1.0,,
Cc1cc(C(=O)N2CCCC(N3CCN(c4cccc(C(F)(F)F)c4)CC3)C2)c(C)o1,1.0,,
COc1ccc2cc(CN(CCc3ccccc3)Cc3nnnn3CC3CCCO3)c(O)nc2c1,1.0,,
COc1ccc(/C=C(/C(=O)Nc2ccccc2C(=O)N2CCCC2)c2ccccc2)cc1,1.0,,
C[C@@]12CCC=C[C@H]1[C@H](c1ccc(C(F)(F)F)cc1)N(Cc1ccccc1)C2=O,1.0,,
CCOC(=O)c1ccc(OCCOc2ccccc2C)cc1,1.0,,
COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)cc1,1.0,,
O=C1C=C(O)c2cccc(O)c2C1=O,1.0,,
Cl.Clc1ccc(OCCOCCN2CCc3ccccc3C2)c(Cl)c1,1.0,,
CCc1nn(CC(=O)NCCCN2CCOCC2)c(=O)c2cc3sccc3n12,1.0,,
COC(=O)c1cccc2nc3c(C(C)O)cccc3nc12,1.0,,
CC(C)(C)NCc1cc(Cl)ccc1OCc1cccs1.Cl,1.0,,
Cc1ccc(Nc2nc(N)nc(CCl)n2)cc1,1.0,,
Cc1cn2c(=O)cc(COC(=O)c3cccc(NC(=O)COc4ccccc4)c3)nc2s1,1.0,,
Nc1nc(-c2ccc([N+](=O)[O-])cc2)c(C(=O)Nc2ccc(Cl)cc2)s1,1.0,,
O=[N+]([O-])c1ccc2nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3c(O)c2c1,1.0,,
O=C(CS(=O)(=O)c1ccc(F)cc1)Nc1nnc(-c2cccs2)o1,1.0,,
Cc1cc(NC(=O)c2cncc(Br)c2)ccc1NC(=O)c1cc2ccccc2o1,1.0,,
Cc1onc(-c2ccc(Cl)cc2Cl)c1-c1csc(COc2ccccc2)n1,1.0,,
O=C(CSc1cn(CCNC(=O)c2ccc3ccccc3c2)c2ccccc12)NCc1ccco1,1.0,,
CC1=C(C(N)=O)C(c2ccc3c(c2)OCO3)n2nc(-c3cccc(C)c3)nc2N1,1.0,,
O=C(Nc1ccc(F)cc1F)NC1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,1.0,,
N#CCOc1coc(CN2CCN(c3cccc(Cl)c3)CC2)cc1=O,1.0,,
Fc1ccc(CN=C(S)Nc2ccc(Cl)cc2Cl)cc1,1.0,,
CCOC(=O)CNc1nc(Cl)nc(Nc2ccc(Cl)cc2)n1,1.0,,
CC1(CCC#N)N=C(SCCC#N)N(c2ccccc2)C1=O,1.0,,
Cc1cccn2c(=O)c(/C=C(\C#N)c3nc4ccccc4s3)c(Oc3ccc(Br)cc3)nc12,1.0,,
CCc1c(C(=O)N2CCCN(C)CC2)csc1C,1.0,,
CCn1c(Sc2ccc(N)cc2Cl)nc2ccccc21,1.0,,
C=C/C(=C/C(=O)C[C@H](C)C[C@@H](C)CC[C@H](O)[C@H](C)C(=O)C[C@@H](O)[C@H](C)[C@@H](C)OC(=O)C[C@@H](O)C1=C(C)C(=O)OC1=O)CC,1.0,,
NNC(=O)c1cc2c(s1)-c1cc(Cl)ccc1SC2,1.0,,
Cc1cc(Cl)ccc1OC(C)C(=O)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,1.0,,
COC(=O)CC1COc2ccccc2N1C(=O)c1cccc(Cl)c1,1.0,,
CC1=CC(C)(C)N(C(=O)CSc2nnc(N)s2)c2c(C)cc(C)cc21,1.0,,
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2NCc2ccc3c(c2)OCO3)cc1C,1.0,,
COC(=O)C1=NN(C(=O)c2ccc(Cl)cc2)C(O)(c2ccccc2)C1,1.0,,
Cc1ccc(CNc2cc(C(=O)O)ccc2Cl)s1,1.0,,
CC(C)COc1ccc(C(=O)C2=C(O)C(=O)N(CCN(C)C)C2c2ccncc2)cc1,1.0,,
Cc1[nH]c2ccc(F)cc2c1CCN1C(=O)OC(C)(C)C1(C)O,1.0,,
CCc1cc(=O)oc2c(C)c(OCC(=O)N3CC[C@@]4(O)CCCC[C@H]4C3)ccc12,1.0,,
CCCCn1nnc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)n1,1.0,,
CCOc1ccc(CCNC(=O)COC(=O)COc2cc(C)cc(C)c2)cc1OCC,1.0,,
CCCCCCCC1(C)NC(=O)N(c2ccccc2)N1,1.0,,
O=C(CCN1C(=O)C2CC=CCC2C1=O)Nc1nccs1,1.0,,
OCc1ncccc1O,1.0,,
COc1ccc(N(C)C(=O)c2cc3c(s2)-c2ccccc2OC3)c(OC)c1,1.0,,
CCCn1cc(CN2CCC(C(=O)Nc3cccc(-c4cscn4)c3)CC2)c(C)n1,1.0,,
Cc1ccc(OCC(=O)Nc2ccc(CN3CCOCC3)cc2)cc1,1.0,,
CC(C)OCCCNC(=O)c1cc(S(=O)(=O)N2CCc3ccccc32)cn1C,1.0,,
CC(=O)c1[nH]c(C)c(C(=O)N2CCCC(Nc3ccc(C(C)C)cc3)C2)c1C,1.0,,
CCOC(=O)CN1C(=O)S/C(=C\c2ccc(-c3ccc(C(=O)O)c(Cl)c3)o2)C1=O,1.0,,
COc1ccc(CNC(=O)C2CCCN(S(=O)(=O)c3ccccc3)C2)cc1,1.0,,
O=C(NCc1ccc(Cl)cc1)C(=O)NCC1OCCN1S(=O)(=O)c1cc(F)ccc1F,1.0,,
O=C(O)CSc1c(O)nc2ccc(Cl)cc2c1-c1ccccc1,1.0,,
CCOc1ccc(NS(=O)(=O)c2c(C)nc3sccn3c2=O)cc1,1.0,,
COc1cc(-c2ccc(/N=N\c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(OC)c2)ccc1/N=N\c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,1.0,,
CC1CC(=O)Nc2cc([N+](=O)[O-])ccc2N1,1.0,,
NC(=O)c1c(NC(=O)CSc2nnc(-c3ccccc3)n2CC2CCCO2)sc2c1CCC2,1.0,,
CCC(SC1=N/C(=C/c2ccccc2OC)C(=O)N1c1ccccc1)C(=O)Nc1cc(C)on1,1.0,,
O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccccc1F,1.0,,
CCc1ccc(C2CC(=O)c3c([nH]c(C(=O)OC4CCCCCC4)c3C)C2)cc1,1.0,,
Cn1c(=O)cc(SCC(=O)N2CCCC2)c2ccccc21,1.0,,
CC1=NCCc2c1[nH]c1cc(O)ccc21.Cl.O.O,1.0,,
N#Cc1ccc(-c2ccc(F)cc2)nc1Sc1ccccc1,1.0,,
COc1ccc(C(=O)NC(=O)CSc2nnc(-c3ccco3)n2-c2ccccc2)cc1,1.0,,
Cc1cc(=O)n2nc(N3CCCC(C(=O)NCc4ccccc4C)C3)sc2n1,1.0,,
COC(=O)c1cccc(-n2sc3ccccc3c2=O)c1,1.0,,
O=C1NC(=O)N(c2cccc(F)c2)C(=O)/C1=C/c1ccc(N2CCOCC2)cc1,1.0,,
CCOC(=O)NNc1ccccc1,1.0,,
Cc1ccc(CCNC(=O)c2ccc(CS(=O)(=O)c3ccc(Cl)cc3)o2)cc1,1.0,,
Cc1cc2cc3c(O)nc(O)nc3nc2cc1C,1.0,,
O=C(NCCN1CCN(c2ccccc2)CC1)C1CCN(S(=O)(=O)c2cccc3nonc23)CC1,1.0,,
CC(=O)N1CCN(c2ccc(NCc3ccc4c(c3)OCO4)cc2)CC1,1.0,,
COc1cc(NS(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)cc(OC)c1,1.0,,
O=C(CCSc1ccc(Cl)c(Cl)c1)NC12CC3CC(CC(C3)C1)C2,1.0,,
O=C(OCCN1CCOCC1)c1cccnc1,1.0,,
Cc1ccc(NC(=O)N2CCc3ccccc3C2)cc1C,1.0,,
CC(C)CN1C(=O)c2ccc(NC(=O)c3cccs3)cc2C1=O,1.0,,
Cc1ccc(CSc2ccc(-c3cccs3)nn2)cc1,1.0,,
COc1ccc(C2CC(O)(c3ccccc3)Oc3cc(OC)cc(OC)c32)cc1,1.0,,
COC(=O)[C@@H]1C[C@@]2(O)[C@H](O)[C@H](O)[C@H](O)C[C@H]2N1Cc1ccc(-c2ccccc2)cc1,1.0,,
Clc1cccc(Cl)c1CSc1nnc(-c2sccc2-n2cccc2)o1,1.0,,
COc1ccccc1CNC(=O)Cc1ccccc1,1.0,,
COC(=O)c1ccccc1NC(=O)c1sc(Cl)nc1C,1.0,,
O=C(NCCCN1CCCCC1)c1ccc(C[S+]([O-])c2ccc(Cl)cc2)o1,1.0,,
CCc1ccccc1NC(=O)c1cccc(N2C(=O)C3C4CCC(C4)C3C2=O)c1,1.0,,
Cc1ccc(-c2nnc(N3CCCCC3)c3ccccc23)cc1S(=O)(=O)N1CCN(C)CC1,1.0,,
Nc1c(C(=O)NCc2ccc3c(c2)OCO3)nnn1CC(=O)Nc1ccc(Br)cc1,1.0,,
CCOc1ccc(C(=O)Nc2ccccc2N2CCCC2)cc1,1.0,,
Clc1ccc(OCCOCCN2CCCCC2)c(Br)c1.O=C(O)C(=O)O,1.0,,
Nc1nnc(-c2cc3ccccc3oc2=O)s1,1.0,,
COC(=O)CCCC1=CC2=C(c3ccccc3)C(=O)C(C)(OC(=O)C3CCCC3)C(=O)C2=CN1Cc1ccc(OC)cc1,1.0,,
Cc1ccc(-n2c(SCC(N)=O)nc3c(c2=O)C2(CCCC2)Cc2ccccc2-3)cc1,1.0,,
CC1(C)Cc2nc3nc(S)nc(O)c3cc2CO1,1.0,,
O=C(Nc1nnc(SCC(=O)N2CCOCC2)s1)C1CC(=O)N(c2ccc(F)cc2)C1,1.0,,
O=C(Nc1ccc2c(c1)CCC2)c1ccc(Br)s1,1.0,,
Cc1cc2c(cc1S(=O)(=O)CCC(=O)N(C)Cc1ccccc1)OCC(=O)N2,1.0,,
CCCCCOc1ccc(NC(=O)C(=O)NCCCn2ccnc2)cc1,1.0,,
CC(NC(=O)/C(C#N)=C/c1ccc(C(=O)O)cc1)c1ccccc1,1.0,,
O=C(COc1ccc2ccccc2c1)N1CCN(C(=O)c2cccnc2)CC1,1.0,,
O=C(NC1=NCCS1)Nc1ccccc1,1.0,,
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,1.0,,
CCCC(C)NC(=O)CN1C(=O)c2cccc3cccc1c23,1.0,,
COc1ccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)cc1OC,1.0,,
CCCCCCC/C=C\CCCCCCCCC(=O)O,1.0,,
O=C(COc1cccc2ccccc12)N1CCN(S(=O)(=O)c2cccs2)CC1,1.0,,
O=C(CSc1c(F)c(F)cc(F)c1F)Nc1ccc(C2SCCS2)cc1,1.0,,
COc1ccc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2)cc1OC,1.0,,
NC(=O)c1ccc(NC(=O)C2CCCO2)cc1,1.0,,
Cc1csc2c(NC3CCN(Cc4ccccc4)CC3)ncnc12,1.0,,
COc1ccc(CCn2c(C)cc(C(=O)CSc3nc(N)cc(O)n3)c2C)cc1,1.0,,
COc1ccc(NCc2ccc3c(c2)OCO3)cc1Cl,1.0,,
COc1ccc(-n2c(S)nnc2-c2cc(-c3ccccc3)sc2N)cc1,1.0,,
CCOC(=O)c1c(-c2ccc(Cl)cc2)cn2ccccc12,1.0,,
Cc1cccc(N2CCN(C(=O)c3noc4c3COc3ccc(C)cc3-4)CC2C)c1,1.0,,
COc1ccc(CN2C(=O)C(Cc3ccccc3)Nc3ncnc(N4CCCCC4)c32)cc1.O=C(O)C(F)(F)F,1.0,,
O=Cc1ccc(OCc2ccc3ccccc3c2)cc1,1.0,,
O=C(c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCN(c2ccccc2)CC1,1.0,,
COc1ccc(CNC(=O)CN(CC2CCCO2)C(=O)CNS(=O)(=O)c2ccccc2)cc1,1.0,,
NNC(=O)CNC(=O)c1ccc(F)cc1,1.0,,
COc1ccc(-c2cc(C(=O)OCC(=O)c3ccc(C)c([N+](=O)[O-])c3)c3ccccc3n2)cc1,1.0,,
CCCCNS(=O)(=O)c1ccc(NC(=O)c2c(-c3ccccc3)noc2C)cc1,1.0,,
CC1CCCN(c2csc3ccccc3c2=O)C1,1.0,,
Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1Cc1cccs1,1.0,,
CC(C)C[C@H](NC(=O)c1[nH]cnc1C(=O)N[C@@H](C)C(=O)OC(C)(C)C)C(=O)OCc1ccccc1,1.0,,
CC(C)c1cc(C(=O)NN=C(S)NCc2ccco2)c(O)c(C(C)C)c1,1.0,,
COC(=O)N(c1ccc(OC)cc1)P1(=S)OCCC(C)O1,1.0,,
Cc1ccc(C)c2nc(O)c(CN(Cc3ccc4c(c3)OCO4)Cc3nnnn3Cc3ccco3)cc12,1.0,,
CC(=O)c1ccc(NC(=O)c2cc(O)nc3ccccc23)cc1,1.0,,
CCc1ccc(N2C(=O)NC(=O)/C(=C\c3cc(C)n(-c4cc(C(=O)O)cc(C(=O)O)c4)c3C)C2=O)cc1,1.0,,
C[C@H](NC(=O)c1[nH]cnc1C(=O)NCC(=O)OCc1ccccc1)c1ccccc1,1.0,,
COc1ccc(C(=O)NCc2nnc(SCC(=O)Nc3ccccc3OC)o2)cc1,1.0,,
O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(Sc2ccc(Cl)cc2)o1,1.0,,
CC(=O)OCc1cc(-c2nc3ccccc3nc2O)nn1-c1ccc(Cl)cc1,1.0,,
O=C(O)c1ccc(CSc2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)n2)cc1,1.0,,
O=C(Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)(=O)C2)C12CC3CC(CC(C3)C1)C2,1.0,,
COC(=O)C1=C(C)N(Cc2ccccc2)C(=S)N[C@H]1c1ccccc1,1.0,,
CCn1c(N)c(C(=O)NCc2ccco2)sc1=S,1.0,,
CN(C)c1ncc2nc(-c3cccs3)c(=O)n(CCc3ccccc3)c2n1,1.0,,
Cn1cc(Br)c(-c2cccc(N3C(=O)CCCC3=O)c2)n1,1.0,,
CC(C)Oc1nc(-c2ccc(Cl)cc2)nc2ccccc12,1.0,,
O=C(O)c1ccc(Cn2cnc3cccnc32)cc1,1.0,,
Cc1ccc(CCN2CC(C(=O)NCc3ccco3)CC2=O)cc1,1.0,,
COc1ccccc1CNC(=O)/C=C/c1ccc(Br)o1,1.0,,
CN1CCN(S(=O)(=O)c2ccc3ncc(C(=O)O)c(O)c3c2)CC1,1.0,,
COc1ccc(/C=C(/NC(=O)c2ccccc2)C(=O)Nc2cccc(C(=O)O)c2)cc1,1.0,,
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1.0,,
O=C1[C@@H]2Cc3c([nH]c4ccccc34)C(c3cccc([N+](=O)[O-])c3)N2C(=O)CN1C1CCN(Cc2ccccc2)CC1,1.0,,
CC(C)Cn1c(N)c(C(=O)COC(=O)c2cc(-c3ccco3)nc3ccccc23)c(=O)n(C)c1=O,1.0,,
COc1ccc(-n2ncc3c(SCC(=O)NNC(C)=O)ncnc32)cc1,1.0,,
COC(=O)CSc1nc(N2CCOCC2)c2c(c1C#N)CC(C)(C)OC2,1.0,,
Cc1cccc(CCNC(=O)CCS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)c1,1.0,,
Cc1cc(C(=O)NCc2ccco2)c2ccccc2n1,1.0,,
O=C(OC(C(=O)NC1CCCC1)c1ccncc1)C1=Cc2ccccc2OC1,1.0,,
Cc1cccc2cc(C#N)c(SCC(=O)N3CC(=O)Nc4ccccc43)nc12,1.0,,
Cc1ccccc1NC(=O)Cn1c(O)c(N=NC(=O)c2ccccc2O)c2ccccc21,1.0,,
Cc1ccc2c(=O)c3ccccc3n(CCCN)c2c1C,1.0,,
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2cccs2)c2ccccc21,1.0,,
CCCC(=O)Nc1ccc(NC(=O)c2ccccc2OC)cn1,1.0,,
COc1ccc(NC(=O)CN(c2ccc(OC)cc2)S(=O)(=O)c2c(C)nn(C)c2C)cc1,1.0,,
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,1.0,,
NC(=O)C1CCN(c2oc(-c3ccccc3)nc2S(=O)(=O)c2ccc(Br)cc2)CC1,1.0,,
COc1ccccc1N(C)S(=O)(=O)c1ccc(Cl)c(C(=O)NCCCN2CCOCC2)c1,1.0,,
CC1CN(CCOc2ccccc2C(C)C)CC(C)O1.O=C(O)C(=O)O,1.0,,
Cc1ccc(C)c(C(=O)CN2C(=O)NC3(CCC(C)CC3)C2=O)c1,1.0,,
Cc1c(C(=O)N2CCC(n3nccc3NC(=O)C3CC3)CC2)[nH]c2ccc(Cl)cc12,1.0,,
CCCOc1cccc(C(=O)NCCCNC(=O)c2ccccn2)c1,1.0,,
Cc1cc(NC(=O)c2ccc(F)c(S(=O)(=O)N3CCCCC3)c2)no1,1.0,,
Cc1ccc(S(=O)(=O)NNC(=O)c2ccc3ccccc3n2)cc1,1.0,,
O=C(OCC(=O)c1cccs1)C1=COCCO1,1.0,,
C=CCn1c(S)nnc1-c1cccnc1,1.0,,
COc1cc(C(F)(F)F)ccc1C(=O)NCCc1ccco1,1.0,,
Cc1occc1-c1nnc(SCC(=O)N(C)C)o1,1.0,,
O=C(c1ccco1)N1CCN(C(=O)c2ccc(C[S+]([O-])c3ccc(F)cc3)o2)CC1,1.0,,
